"mutator","instance","repl","HV","EPS","IGD","class","no","jobid"
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",1,0.00336438923395443,0.0119047619047619,0.00241215721223125,"CLASS4",4,391
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",1,0.471790890269151,0.410714285714286,0.373723353678477,"CLASS4",4,381
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",1,0.283643892339544,0.217391304347826,0.223583338521222,"CLASS4",4,371
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",1,0,0,0,"CLASS4",4,351
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_4.graph",1,0,0,0,"CLASS4",4,361
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",1,0.0509341637010676,0.0625,0.0333233487512019,"CLASS4",5,891
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",1,0.41970640569395,0.34375,0.290085125780445,"CLASS4",5,881
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",1,0.38489768683274,0.220640569395018,0.293629524227931,"CLASS4",5,871
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",1,0,0,0,"CLASS4",5,851
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_5.graph",1,0,0,0,"CLASS4",5,861
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",1,0.0253991291727143,0.0384615384615385,0.0482877780955243,"CLASS4",6,341
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",1,0.562046444121916,0.461538461538461,0.337638415294755,"CLASS4",6,331
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",1,0.0199564586357038,0.0384615384615385,0.0430472817496885,"CLASS4",6,321
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",1,0,0,0,"CLASS4",6,301
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_6.graph",1,0,0,0,"CLASS4",6,311
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",1,0.0187861271676302,0.0357142857142858,0.00825698936541374,"CLASS4",7,1041
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",1,0.477910817506193,0.352601156069364,0.329909813942895,"CLASS4",7,1031
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",1,0.157927332782824,0.107142857142857,0.0965780974815427,"CLASS4",7,1021
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",1,0,0,0,"CLASS4",7,1001
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_7.graph",1,0,0,0,"CLASS4",7,1011
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",1,0,0,0,"CLASS4",8,1641
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",1,0.479529411764706,0.32,0.349371438571551,"CLASS4",8,1631
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",1,0.0402352941176471,0.04,0.0457197083417677,"CLASS4",8,1621
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",1,0,0,0,"CLASS4",8,1601
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",1,0,0,0,"CLASS4",8,1611
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",1,0.0032692307692308,0.01,0.00259894280026923,"CLASS4",9,1241
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",1,0.48,0.346153846153846,0.335723934799628,"CLASS4",9,1231
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",1,0.0640384615384616,0.0450000000000002,0.0475025425074013,"CLASS4",9,1221
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",1,0,0,0,"CLASS4",9,1201
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",1,0,0,0,"CLASS4",9,1211
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",2,0.0282379682959464,0.0401647785787849,0.0199759179736751,"CLASS1",1,42
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",2,0.16922155401005,0.151390319258496,0.0988693390180321,"CLASS1",1,32
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",2,0.085772025219712,0.0648815653964985,0.0559990912480649,"CLASS1",1,22
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",2,0.00569110514947202,0.0144181256436664,0.00507023193088031,"CLASS1",1,2
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",2,0.00517122760323785,0.0123583934088569,0.00564188990683189,"CLASS1",1,12
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",2,0.0265605845313722,0.0416666666666667,0.014340327812016,"CLASS1",10,692
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",2,0.13174999535644,0.109953703703704,0.0850574039914854,"CLASS1",10,682
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",2,0.0774569077603182,0.0925925925925926,0.0383066395597958,"CLASS1",10,672
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",2,0.0099557933058434,0.0243055555555556,0.00620374486282349,"CLASS1",10,652
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",2,0.0110487713139421,0.0300925925925926,0.00735740350327759,"CLASS1",10,662
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",2,0.0284709649709404,0.0490654205607477,0.0176759088607678,"CLASS1",2,592
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",2,0.166513757726998,0.164719626168224,0.0983134753226592,"CLASS1",2,582
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",2,0.0983734566391021,0.0922897196261683,0.0567565421042203,"CLASS1",2,572
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",2,0.00516424458906184,0.0128504672897196,0.00561588463065792,"CLASS1",2,552
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",2,0.00654178423665142,0.0175233644859814,0.00673614133237854,"CLASS1",2,562
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",2,0.0305139461302263,0.0463917525773196,0.0195388377330381,"CLASS1",3,242
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",2,0.147888524360486,0.125773195876289,0.0895383760968273,"CLASS1",3,232
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",2,0.0924151498523076,0.0948453608247424,0.0752219819625023,"CLASS1",3,222
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",2,0.00577284561768099,0.0123711340206185,0.00653539252344989,"CLASS1",3,202
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",2,0.00701743120337162,0.0195876288659793,0.00699674858697438,"CLASS1",3,212
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",2,0.0230451130906473,0.0380021715526602,0.0124676054333134,"CLASS1",4,942
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",2,0.159212455288312,0.135722041259501,0.0808130528819383,"CLASS1",4,932
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",2,0.103733011453393,0.0674810936591042,0.0726346316573174,"CLASS1",4,922
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",2,0.00489262562697423,0.0119435396308361,0.00482078895206007,"CLASS1",4,902
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",2,0.00485346440971723,0.01085776330076,0.00487776574384615,"CLASS1",4,912
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",2,0.0272616744957171,0.0363636363636364,0.0166255147569342,"CLASS1",5,442
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",2,0.160570599613152,0.117045454545454,0.0999182297922073,"CLASS1",5,432
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",2,0.0632032329372754,0.0577507598784195,0.0508383921901084,"CLASS1",5,422
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",2,0.00704545454545424,0.0159090909090909,0.00483727543454225,"CLASS1",5,402
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",2,0.0126429953025697,0.0340909090909092,0.0100509664922844,"CLASS1",5,412
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",2,0.041420458179473,0.0532319391634981,0.0261822201899032,"CLASS1",6,992
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",2,0.167746786073704,0.155893536121673,0.104918691558652,"CLASS1",6,982
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",2,0.0999772881236463,0.0798146240988671,0.0690874186395853,"CLASS1",6,972
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",2,0.00898228604172435,0.020278833967047,0.00648668532347595,"CLASS1",6,952
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",2,0.0151216716985219,0.0392902408111533,0.00969119974006815,"CLASS1",6,962
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",2,0.0336930218459075,0.0380710659898478,0.0245753835169001,"CLASS1",7,292
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",2,0.173459046630634,0.139593908629442,0.102243703160015,"CLASS1",7,282
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",2,0.0966034032758588,0.0901015228426396,0.0517607945962367,"CLASS1",7,272
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",2,0.00503760866437886,0.00761421319796951,0.00541709505464129,"CLASS1",7,252
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",2,0.0107219373599955,0.0228426395939085,0.00857072152272976,"CLASS1",7,262
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",2,0.0280265215173782,0.0492554410080184,0.0211003743685175,"CLASS1",8,1142
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",2,0.163931381366854,0.147766323024055,0.0996663091315865,"CLASS1",8,1132
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",2,0.0937474244720837,0.100801832760596,0.052725504900477,"CLASS1",8,1122
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",2,0.00419848376805221,0.00801832760595644,0.0047067829113007,"CLASS1",8,1102
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",2,0.00651810125811136,0.0194730813287514,0.00695505892083536,"CLASS1",8,1112
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",2,0.0274919571548751,0.0343087790110999,0.0149171465209914,"CLASS1",9,1592
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",2,0.165324904446363,0.147325933400605,0.0998648936661022,"CLASS1",9,1582
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",2,0.0918341661385731,0.0605449041372352,0.0600375290170082,"CLASS1",9,1572
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",2,0.00571003362869749,0.0131180625630676,0.00535629348100184,"CLASS1",9,1552
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",2,0.0112699194280252,0.029263370332997,0.00884142489008947,"CLASS1",9,1562
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",2,0.0121280008850535,0.0114503816793894,0.00838745328428259,"CLASS2",1,1742
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",2,0.13340800973559,0.103053435114504,0.0874932349530808,"CLASS2",1,1732
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",2,0.0616633477154552,0.0534351145038168,0.0381309623117121,"CLASS2",1,1722
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",2,0.00200519969023139,0.00724637681159424,0.00227699336465173,"CLASS2",1,1702
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",2,0.00290408230998995,0.00763358778625944,0.0031434556915354,"CLASS2",1,1712
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",2,0.0107067766456413,0.0148148148148148,0.00776461900091712,"CLASS2",10,1442
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",2,0.130001617337862,0.104803493449782,0.0813326257011133,"CLASS2",10,1432
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",2,0.0643215267669417,0.0436681222707422,0.0392855766479325,"CLASS2",10,1422
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",2,0.00527252142972667,0.0148148148148151,0.00394269570889144,"CLASS2",10,1402
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",2,0.00148795083292907,0.00873362445414849,0.00253120522140464,"CLASS2",10,1412
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",2,0.011779733181947,0.018450184501845,0.00820820536638035,"CLASS2",2,1192
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",2,0.122102374869902,0.0738007380073802,0.0734820403981143,"CLASS2",2,1182
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",2,0.0802819566657202,0.0598290598290598,0.0503493330504751,"CLASS2",2,1172
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",2,0.00126155107704917,0.00738007380073813,0.00217129313325901,"CLASS2",2,1152
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",2,0.0024127164348563,0.00738007380073791,0.00264385223020921,"CLASS2",2,1162
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",2,0.0116163389513109,0.015625,0.00909515777844357,"CLASS2",3,1692
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",2,0.120157420411985,0.0859375,0.0690040972992905,"CLASS2",3,1682
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",2,0.0753306413857678,0.0546875,0.0526725935975067,"CLASS2",3,1672
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",2,0.0026334269662921,0.0078125,0.00283085403838643,"CLASS2",3,1652
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",2,0.00174098782771548,0.00749063670411987,0.00251698492921717,"CLASS2",3,1662
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",2,0.0156931124673059,0.0230414746543779,0.00970453095865714,"CLASS2",4,1542
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",2,0.15230207165691,0.117117117117117,0.0913009318427314,"CLASS2",4,1532
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",2,0.0784863204218041,0.064516129032258,0.051770614091599,"CLASS2",4,1522
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",2,0.0018682276746792,0.0138248847926268,0.00278713787025656,"CLASS2",4,1502
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",2,0.00130775937227545,0.00900900900900892,0.0020783157928277,"CLASS2",4,1512
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",2,0.0128639443325397,0.0196850393700787,0.0091819094939986,"CLASS2",5,1842
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",2,0.14612708295184,0.12015503875969,0.0888203634895291,"CLASS2",5,1832
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",2,0.0653726423731915,0.0465116279069768,0.0408646941433665,"CLASS2",5,1822
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",2,0.00267045107733632,0.00787401574803148,0.00326495377510169,"CLASS2",5,1802
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",2,0.00195324421656562,0.00775193798449614,0.00301935936986221,"CLASS2",5,1812
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",2,0.0168206969625622,0.0241935483870968,0.0112090319834948,"CLASS2",6,1342
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",2,0.140996585825289,0.0948905109489053,0.093119378318209,"CLASS2",6,1332
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",2,0.0767453496585828,0.05241935483871,0.0495652492910581,"CLASS2",6,1322
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",2,0.00354662114433746,0.00806451612903225,0.00364022366561253,"CLASS2",6,1302
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",2,0.00286967271014837,0.00806451612903225,0.00329343303941565,"CLASS2",6,1312
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",2,0.0130146865984789,0.0161290322580645,0.00963218245858696,"CLASS2",7,1992
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",2,0.132244951481773,0.100806451612903,0.0860802922804504,"CLASS2",7,1982
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",2,0.0645489116181484,0.0447154471544715,0.0413507923420773,"CLASS2",7,1972
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",2,0.00242591135588799,0.00806451612903225,0.00297795004806248,"CLASS2",7,1952
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",2,0.0022783897193811,0.00813008130081294,0.00337790710583176,"CLASS2",7,1962
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",2,0.0134685990338165,0.0217391304347827,0.0108440786796719,"CLASS2",8,542
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",2,0.170183574879227,0.151111111111111,0.101265507743504,"CLASS2",8,532
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",2,0.078183574879227,0.0533333333333335,0.0523754695854893,"CLASS2",8,522
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",2,0.00202898550724628,0.00888888888888872,0.0022186428272186,"CLASS2",8,502
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",2,0.00177777777777788,0.00869565217391299,0.00209979086447068,"CLASS2",8,512
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",2,0.0190330477356182,0.032558139534884,0.0119243919950889,"CLASS2",9,142
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",2,0.137739698082415,0.102325581395349,0.085585217562906,"CLASS2",9,132
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",2,0.0617299061607507,0.0558139534883721,0.0447297036971038,"CLASS2",9,122
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",2,0.00257037943696437,0.00930232558139532,0.00358987914701309,"CLASS2",9,102
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",2,0.00216238270093849,0.00877192982456143,0.00300879582803645,"CLASS2",9,112
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",2,0.0305707228456786,0.100917431192661,0.0160086614600756,"CLASS3",1,1292
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",2,0.0964355936822685,0.287461773700306,0.0821184119473498,"CLASS3",1,1282
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",2,0.0433568129002639,0.100917431192661,0.0292755611530689,"CLASS3",1,1272
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",2,0.0109453814204494,0.0428134556574924,0.00686454451808835,"CLASS3",1,1252
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",2,0.0159404851870671,0.0397553516819573,0.00765927015572194,"CLASS3",1,1262
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",2,0.0292854562034377,0.0776397515527951,0.0204969448115443,"CLASS3",10,642
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",2,0.076567849830526,0.211180124223602,0.0569281026496098,"CLASS3",10,632
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",2,0.0463102837184496,0.127329192546584,0.03162155127253,"CLASS3",10,622
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",2,0.00801689578637677,0.0248447204968945,0.00570094538240994,"CLASS3",10,602
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",2,0.0130942344419404,0.0248447204968945,0.00715671018801344,"CLASS3",10,612
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",2,0.0324436641482387,0.0766871165644172,0.0175699250078564,"CLASS3",2,1792
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",2,0.108950775583743,0.306748466257669,0.095417293406739,"CLASS3",2,1782
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",2,0.0516458551147759,0.134969325153374,0.0322901742276795,"CLASS3",2,1772
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",2,0.0159086724662842,0.0797546012269938,0.00941058261921973,"CLASS3",2,1752
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",2,0.0129718764589455,0.0153374233128836,0.00698930434655326,"CLASS3",2,1762
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",2,0.0303630927356352,0.100609756097561,0.0160157534308667,"CLASS3",3,1092
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",2,0.0869525999736458,0.23780487804878,0.0665936620582698,"CLASS3",3,1082
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",2,0.0449324515112914,0.11890243902439,0.0333092549883754,"CLASS3",3,1072
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",2,0.0155411722627647,0.0884146341463414,0.0089562697691811,"CLASS3",3,1052
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",2,0.0194982336368257,0.0853658536585367,0.0108200977330841,"CLASS3",3,1062
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",2,0.0334499798519651,0.0800000000000001,0.0164696271637202,"CLASS3",4,1942
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",2,0.093508939365019,0.252307692307692,0.0714885785253989,"CLASS3",4,1932
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",2,0.0491281202943735,0.107692307692308,0.0341911618917693,"CLASS3",4,1922
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",2,0.013794829377956,0.0461538461538462,0.00715178630671152,"CLASS3",4,1902
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",2,0.0183139275943248,0.0523076923076924,0.00925910990161723,"CLASS3",4,1912
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",2,0.0305604742094313,0.0766871165644172,0.0176098855167675,"CLASS3",5,1392
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",2,0.0824419415993048,0.245398773006135,0.0721091725414781,"CLASS3",5,1382
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",2,0.0518279838858315,0.147239263803681,0.0362321357280437,"CLASS3",5,1372
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",2,0.0138621014244714,0.0460122699386503,0.00789118239788878,"CLASS3",5,1352
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",2,0.0176429737486505,0.0950920245398774,0.0109492426754321,"CLASS3",5,1362
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",2,0.031252566313542,0.0833333333333333,0.0183048878289821,"CLASS3",6,1892
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",2,0.0801032000218994,0.219135802469136,0.0666272104203404,"CLASS3",6,1882
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",2,0.0542167953245188,0.166666666666667,0.0338339063419511,"CLASS3",6,1872
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",2,0.00930545290301432,0.0462962962962963,0.00679764469102537,"CLASS3",6,1852
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",2,0.0134201089485643,0.0308641975308641,0.00774053835995261,"CLASS3",6,1862
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",2,0.0315576812847086,0.0838509316770186,0.0172020684250065,"CLASS3",7,1492
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",2,0.0801777844598338,0.229813664596273,0.063118966487945,"CLASS3",7,1482
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",2,0.0455915655744635,0.0652173913043479,0.024954419008775,"CLASS3",7,1472
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",2,0.0143768617096247,0.0590062111801242,0.00772346490346871,"CLASS3",7,1452
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",2,0.0125463959180987,0.0217391304347827,0.00695952619417701,"CLASS3",7,1462
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",2,0.0300268658995912,0.106824925816024,0.0201003051777164,"CLASS3",8,92
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",2,0.0755438551293198,0.216617210682493,0.0727714832787155,"CLASS3",8,82
