n p sigma.fun sigma repl USGS USGS-F USGS-PRE
900 1.0 "log" 7 14 0.4101445420001255 0.035747333000017534 0.05918599999995422
900 1.0 "log" 7 15 0.41963274999989153 0.038499291999869456 0.05221625000012864
900 1.0 "log" 7 16 0.4166808340000898 0.0422477910001362 0.06535762500016062
900 1.0 "log" 7 17 0.4049843329999021 0.1222446250003486 0.06493316700016294
900 1.0 "log" 7 18 0.4093352920003781 0.12680458300019382 0.062252917000023444
900 1.0 "log" 7 19 0.4048937909997221 0.08649237500003437 0.06387337499973
900 1.0 "log" 7 20 0.44558808300007513 0.08243745800018587 0.058473791999858804
900 1.0 "log" 7 21 0.45936041699997077 0.08009554199998092 0.07670629199992618
900 1.0 "log" 7 22 0.45895420900023964 0.06720095900027445 0.06424295900023935
900 1.0 "log" 7 23 0.4216574170000058 0.09627050000017334 0.053248583000367944
900 1.0 "log" 7 24 0.42399437500034765 0.18436320799992245 0.05461554200019236
900 1.0 "log" 7 25 0.4253264159997343 0.049311000000216154 0.051400125000327535
900 1.0 "log" 7 26 0.4349532920000456 0.10334995899984278 0.0663761250002608
900 1.0 "log" 7 27 0.427073332999953 0.07170491599981688 0.053512958000283106
900 1.0 "log" 7 28 0.4273696669997662 0.061410499999965396 0.051042583999787894
900 1.0 "log" 7 29 0.43550133300004745 0.3245584169999347 0.06710179199990307
900 1.0 "log" 7 30 0.42963316700024734 0.24305895899988172 0.07371191600032034
900 1.0 "sqrt" 30 1 0.4060852080001496 0.18109000000004016 0.07429829100010465
900 1.0 "sqrt" 30 2 0.4129250419996424 0.301392124999893 0.07670237499996801
900 1.0 "sqrt" 30 3 0.41281308399993577 0.3546014590001505 0.08958295799993721
900 1.0 "sqrt" 30 4 0.4244521249997888 0.31463958299991646 0.07026150000001508
900 1.0 "sqrt" 30 5 0.4202713329996186 0.26633400000037 0.06773645800012673
900 1.0 "sqrt" 30 6 0.4168070830000943 0.3514202920000571 0.08248341700027595
900 1.0 "sqrt" 30 7 0.41082841700017525 0.3337483750001411 0.055841958000200975
900 1.0 "sqrt" 30 8 0.4128577500000574 0.3055197919998136 0.06998491700005616
900 1.0 "sqrt" 30 9 0.41385275000038746 0.26311995800006116 0.0735522499999206
900 1.0 "sqrt" 30 10 0.40913529099998414 0.27456420799990156 0.05474908299993331
900 1.0 "sqrt" 30 11 0.41333999999960724 0.20146145900025658 0.06303204200003165
900 1.0 "sqrt" 30 12 0.4084275840000373 0.2753249170000345 0.06959304199972394
900 1.0 "sqrt" 30 13 0.40927783300003284 0.32796383300001253 0.0730377499999122
900 1.0 "sqrt" 30 14 0.40994087499984744 0.11635987499994371 0.06410279200008517
900 1.0 "sqrt" 30 15 0.4117050840000047 0.3660517090002031 0.09605070799989335
900 1.0 "sqrt" 30 16 0.4541449170001215 0.1793363329998101 0.09781979200033675
900 1.0 "sqrt" 30 17 0.46980595800005176 0.2272156249996442 0.06682429199963735
900 1.0 "sqrt" 30 18 0.4899193340002057 0.2852351249998719 0.096642250000059
900 1.0 "sqrt" 30 19 0.4303727080000499 0.1443718750001608 0.06006666699977359
900 1.0 "sqrt" 30 20 0.4164147500000581 0.3027497080001922 0.06546933400022681
900 1.0 "sqrt" 30 21 0.43378208300009646 0.36020437499973923 0.06446083400032876
900 1.0 "sqrt" 30 22 0.41610358299976724 0.22936562500035507 0.07254491599996982
900 1.0 "sqrt" 30 23 0.4299886250000782 0.3010607080000227 0.07069454200018299
900 1.0 "sqrt" 30 24 0.41281479100007346 0.340694916999837 0.07744258299999274
900 1.0 "sqrt" 30 25 0.4102217089998703 0.1534972080003172 0.052255167000112124
900 1.0 "sqrt" 30 26 0.4060575839998819 0.2906050840001626 0.06568174999983967
900 1.0 "sqrt" 30 27 0.40582474999973783 0.2255318749998878 0.0652063749998888
900 1.0 "sqrt" 30 28 0.40789900000027046 0.2978729579999708 0.11107545799995933
900 1.0 "sqrt" 30 29 0.42457387500007826 0.394320124999922 0.08557445799988272
900 1.0 "sqrt" 30 30 0.42796925000038755 0.3366014999996878 0.07299800000009782
900 1.0 "logsquared" 97 1 0.4790217079998911 0.4165370829996391 0.08271695900020859
900 1.0 "logsquared" 97 2 0.42765629200039257 0.42450183300024946 0.06429229200011832
900 1.0 "logsquared" 97 3 0.4188712090003719 0.41189566599996397 0.06109470799992778
900 1.0 "logsquared" 97 4 0.4135658330001206 0.41253179200020895 0.057130583000343904
900 1.0 "logsquared" 97 5 0.41341658299961637 0.4166120830000182 0.06700241700036713
900 1.0 "logsquared" 97 6 0.4519088330002887 0.46048016700024164 0.0758523750000677
900 1.0 "logsquared" 97 7 0.43544204199997694 0.3801114170000801 0.053789791999861336
900 1.0 "logsquared" 97 8 0.4064986670000508 0.38694520799981547 0.05686108300005799
900 1.0 "logsquared" 97 9 0.42267379199984134 0.4048149169998396 0.06262550000019473
900 1.0 "logsquared" 97 10 0.41699191599991536 0.42914787499967133 0.0808209159999933
900 1.0 "logsquared" 97 11 0.4438593330000913 0.4368433750000804 0.07997666700021
900 1.0 "logsquared" 97 12 0.5066594169998098 0.4221513750003396 0.054661416999806534
900 1.0 "logsquared" 97 13 0.4532282909999594 0.4104738329997417 0.06403629199985517
900 1.0 "logsquared" 97 14 0.41569699999990917 0.41786916599994584 0.08273341599988271
900 1.0 "logsquared" 97 15 0.4109393749999981 0.39632716599999185 0.06445804199984195
900 1.0 "logsquared" 97 16 0.40929787499999293 0.38097895800001425 0.07863266599997587
900 1.0 "logsquared" 97 17 0.4085000420000142 0.39319125000019994 0.06342962500002614
900 1.0 "logsquared" 97 18 0.42028183299999 0.3923879579997447 0.06590108299997155
900 1.0 "logsquared" 97 19 0.4192230420003398 0.39714795899999444 0.05527600000004895
900 1.0 "logsquared" 97 20 0.41119754200008174 0.39006525000013426 0.055920540999977675
900 1.0 "logsquared" 97 21 0.4503779169999689 0.47076129200013384 0.07461454199983564
900 1.0 "logsquared" 97 22 0.47054891600009796 0.4131210000000465 0.055416917000002286
900 1.0 "logsquared" 97 23 0.4304251670000667 0.4126357919999464 0.05601329200044347
900 1.0 "logsquared" 97 24 0.4397049579997656 0.431194458000391 0.07530499999984386
900 1.0 "logsquared" 97 25 0.417582166000102 0.4131262920000154 0.07770637500016164
900 1.0 "logsquared" 97 26 0.41942670799971893 0.39011120900022433 0.07647766699983549
900 1.0 "logsquared" 97 27 0.4262594159999935 0.4250432919998275 0.0571898749999491
900 1.0 "logsquared" 97 28 0.43300574999966557 0.4259377080002196 0.06089483400000972
900 1.0 "logsquared" 97 29 0.4432474159998492 0.3969300840003598 0.0658217909999621
900 1.0 "logsquared" 97 30 0.4154761250001684 0.40839833300015016 0.06323750000001382
900 1.0 "half" 450 1 0.45773766599995724 0.46205570900019666 0.05818020900005649
900 1.0 "half" 450 2 0.41430570800002897 0.4359879590001583 0.058152249999693595
900 1.0 "half" 450 3 0.4594363340002019 0.463497083999755 0.07591558300009638
900 1.0 "half" 450 4 0.4211416669995742 0.4306107080001311 0.06618837500036534
900 1.0 "half" 450 5 0.41251708400022835 0.4566067920000023 0.06032150000010006
900 1.0 "half" 450 6 0.4112827090002611 0.43720608299963715 0.059169249999740714
900 1.0 "half" 450 7 0.4352987909996955 0.46003529099971274 0.058615458000076615
900 1.0 "half" 450 8 0.4414650830003666 0.4275879580000037 0.05945108399964738
900 1.0 "half" 450 9 0.4065455420000035 0.4239981670002635 0.057888333999926544
900 1.0 "half" 450 10 0.41662712500010457 0.4420289579998098 0.06847675000017261
900 1.0 "half" 450 11 0.42064691699988543 0.4434329999999136 0.05836924999994153
900 1.0 "half" 450 12 0.4155310409996673 0.4328267920000144 0.05764895799984515
900 1.0 "half" 450 13 0.4142483330001596 0.437155999999959 0.06562433299995973
900 1.0 "half" 450 14 0.4113424170000144 0.4356157499996698 0.06489187500028493
900 1.0 "half" 450 15 0.4259546670000418 0.4676940829999694 0.06483787499973914
900 1.0 "half" 450 16 0.4450314589998925 0.44720425000014075 0.05756216600002517
900 1.0 "half" 450 17 0.41620358300042426 0.4316124580000178 0.06792370800030767
900 1.0 "half" 450 18 0.42051729200011323 0.4310947090002628 0.0679760000002716
900 1.0 "half" 450 19 0.4137253329995474 0.43093474999977843 0.06440895900004762
900 1.0 "half" 450 20 0.41636625000001004 0.4403190419998282 0.07031158300014795
900 1.0 "half" 450 21 0.4104257500002859 0.4547922500000823 0.0703550000002906
900 1.0 "half" 450 22 0.40704983300020103 0.48363037499984785 0.08749904099977357
900 1.0 "half" 450 23 0.41881120900006863 0.42663508300029207 0.0586502080000173
900 1.0 "half" 450 24 0.41488266700025633 0.4449593750000531 0.058989124999698106
900 1.0 "half" 450 25 0.4401559170000837 0.44712200000003577 0.05953354199982641
900 1.0 "half" 450 26 0.4378847919997497 0.42591775000028065 0.05759295799998654
900 1.0 "half" 450 27 0.40625016699959815 0.4235334159998274 0.057701917000031244
900 1.0 "half" 450 28 0.4047839589998148 0.43149854199964466 0.05858708400000978
900 1.0 "half" 450 29 0.4079572499999813 0.4583034590000352 0.0667705420000857
900 1.0 "half" 450 30 0.4082257909999498 0.4638296250000167 0.06866874999968786
1000 1.0 "log" 7 1 0.523186665999674 0.03433741600019857 0.09361108399980367
1000 1.0 "log" 7 2 0.5291262920000008 0.0799387500001103 0.07058812500008571
1000 1.0 "log" 7 3 0.5327880840000034 0.31002195899964136 0.07200045799982036
1000 1.0 "log" 7 4 0.5572922920000565 0.08363287500014849 0.09344158300018535
1000 1.0 "log" 7 5 0.5174179579998963 0.04268512499993449 0.06692962499982968
1000 1.0 "log" 7 6 0.562073749999854 0.1167614579999281 0.08038833400041767
1000 1.0 "log" 7 7 0.5384821249999732 0.046417292000114685 0.07406545800040476
1000 1.0 "log" 7 8 0.5629812500001208 0.24980762499990306 0.09110279200012883
1000 1.0 "log" 7 9 0.6038616669998191 0.040576749999672757 0.07792920900010358
1000 1.0 "log" 7 10 0.6296136669998305 0.13072504199999457 0.07904179100023612
1000 1.0 "log" 7 11 0.5892010840002513 0.07940766699994128 0.1165469170000506
1000 1.0 "log" 7 12 0.5413484999999127 0.2530110419997982 0.0736386250000578
1000 1.0 "log" 7 13 0.6197179589998996 0.139914625000074 0.08541145800018057
1000 1.0 "log" 7 14 0.5693589580000662 0.3566234169998097 0.09822283299990886
1000 1.0 "log" 7 15 0.5256757920001291 0.19274499999983163 0.10819866599968009
1000 1.0 "log" 7 16 0.5507492080000702 0.1793397090000326 0.08388108300005115
1000 1.0 "log" 7 17 0.5487787910001316 0.2973888749997968 0.08602350000001024
1000 1.0 "log" 7 18 0.5650015419996635 0.06033900000011272 0.09518679200027691
1000 1.0 "log" 7 19 0.5743274589999601 0.14823837499989168 0.08573299999989104
1000 1.0 "log" 7 20 0.5545539590002591 0.11888579100013885 0.1065233339995757
1000 1.0 "log" 7 21 0.5873466250000092 0.055708583000068757 0.07731258300009358
1000 1.0 "log" 7 22 0.5673426670000481 0.3077648749999753 0.10350100000005114
1000 1.0 "log" 7 23 0.5525780000002669 0.046997874999760825 0.08440458299992315
1000 1.0 "log" 7 24 0.5296896250001737 0.22998520900000585 0.07299004199967385
1000 1.0 "log" 7 25 0.5646656670000993 0.4365826670000388 0.0923096669998813
1000 1.0 "log" 7 26 0.5278575000002093 0.11874612500014337 0.10034750000022541
1000 1.0 "log" 7 27 0.5448194579998926 0.1322183329998552 0.10073383400003877
1000 1.0 "log" 7 28 0.5248224999995728 0.08875758300018788 0.08154845799981558
1000 1.0 "log" 7 29 0.5251376669998535 0.08829316699984702 0.09654041700014204
1000 1.0 "log" 7 30 0.5840344999996887 0.2715308329998152 0.07713525000008303
1000 1.0 "sqrt" 32 1 0.535828207999657 0.3498502499996903 0.09738624999999956
1000 1.0 "sqrt" 32 2 0.641359041999749 0.4889152499999909 0.08398354200016911
1000 1.0 "sqrt" 32 3 0.5291085839999141 0.4557005830001799 0.09706224999990809
1000 1.0 "sqrt" 32 4 0.5369025840000177 0.36502229200004876 0.07823112500000207
1000 1.0 "sqrt" 32 5 0.5858178329999646 0.3134349160000056 0.10731812500034721
1000 1.0 "sqrt" 32 6 0.5275388340000973 0.29870437499994296 0.10761487499985378
1000 1.0 "sqrt" 32 7 0.554046957999617 0.25941729199985275 0.07486920799965446
1000 1.0 "sqrt" 32 8 0.5323691250000593 0.4258098330001303 0.09040825000010955
1000 1.0 "sqrt" 32 9 0.5249701669999922 0.37874858299983316 0.1172060409999176
1000 1.0 "sqrt" 32 10 0.5336028750002697 0.3160173329997633 0.1087880000000041
1000 1.0 "sqrt" 32 11 0.5469806250002875 0.28382504100000006 0.07839941700012787
1000 1.0 "sqrt" 32 12 0.5208510839997871 0.398159416999988 0.07852291700010028
1000 1.0 "sqrt" 32 13 0.5215942499999073 0.38436687500006883 0.09728799999993498
1000 1.0 "sqrt" 32 14 0.524975958000141 0.44934474999990925 0.08588175000022602
1000 1.0 "sqrt" 32 15 0.5328420420000839 0.381872666000163 0.07548295800006599
1000 1.0 "sqrt" 32 16 0.5477831670000342 0.42705116599972825 0.07389487500040559
1000 1.0 "sqrt" 32 17 0.5328539580000324 0.4617601670001932 0.07025479100002485
1000 1.0 "sqrt" 32 18 0.5440619579999293 0.275187791999997 0.0829545829997187
1000 1.0 "sqrt" 32 19 0.538277458000266 0.2971383749995766 0.10656749999998283
1000 1.0 "sqrt" 32 20 0.5268489999998565 0.25609637500019744 0.07328366600040681
1000 1.0 "sqrt" 32 21 0.5201798329999292 0.28613858300013817 0.08615087499993024
1000 1.0 "sqrt" 32 22 0.5305452920001699 0.41064320799978304 0.09019004199990377
1000 1.0 "sqrt" 32 23 0.5531506249999438 0.3591434160002791 0.10292566699990857
1000 1.0 "sqrt" 32 24 0.5360925420000058 0.45304175000001123 0.11877970800014737
1000 1.0 "sqrt" 32 25 0.5238724579999143 0.45011579100037125 0.09806445799995345
1000 1.0 "sqrt" 32 26 0.5230933329999061 0.37121441599992977 0.08840829200016742
1000 1.0 "sqrt" 32 27 0.5414199580000059 0.2264564999995855 0.09007558300027085
1000 1.0 "sqrt" 32 28 0.5283312090000436 0.2132397079999464 0.13113412500024424
1000 1.0 "sqrt" 32 29 0.5316542079999635 0.36709854100035955 0.11431900000025053
1000 1.0 "sqrt" 32 30 0.5674839160001284 0.3881556669998645 0.09449562500003594
1000 1.0 "logsquared" 100 1 0.5793059580000772 0.5410327090003193 0.10670708299994658
1000 1.0 "logsquared" 100 2 0.5717039999999542 0.5147929999998269 0.09686529099963082
1000 1.0 "logsquared" 100 3 0.5501250000002074 0.511538166000264 0.09729712500029564
1000 1.0 "logsquared" 100 4 0.5283378340000127 0.5254809169996406 0.09068954199983636
1000 1.0 "logsquared" 100 5 0.5259652079998887 0.5071455420002167 0.10518999999976586
1000 1.0 "logsquared" 100 6 0.5252182909998737 0.4421272500003397 0.11272250000001804
1000 1.0 "logsquared" 100 7 0.5459939999996095 0.5144035419998545 0.09756995799989454
1000 1.0 "logsquared" 100 8 0.5698462919999656 0.532685833999949 0.10011599999961618
1000 1.0 "logsquared" 100 9 0.5222035830001914 0.5011575839998841 0.1122516249997716
1000 1.0 "logsquared" 100 10 0.5244924590001574 0.5010073749999719 0.0729204170002049
1000 1.0 "logsquared" 100 11 0.519112958000278 0.5150688749999972 0.09330266699998901
1000 1.0 "logsquared" 100 12 0.5220969590000095 0.5355492499998036 0.08498933400005626
1000 1.0 "logsquared" 100 13 0.5200390830000288 0.5108810410001752 0.08830650000027163
1000 1.0 "logsquared" 100 14 0.5745251659996029 0.5550212089997331 0.09726741700023922
1000 1.0 "logsquared" 100 15 0.5461080420000144 0.5648632920001546 0.08428008399960163
1000 1.0 "logsquared" 100 16 0.5491156670000237 0.5183091670000977 0.07725137499983248
1000 1.0 "logsquared" 100 17 0.5548342500001127 0.5318529169999238 0.07450820800022484
1000 1.0 "logsquared" 100 18 0.5520593339997504 0.48337816599996586 0.09754345900000772
1000 1.0 "logsquared" 100 19 0.5476364159999321 0.5039179589998639 0.08026525000013862
1000 1.0 "logsquared" 100 20 0.5335174159999951 0.49954974999991464 0.08883083399996394
1000 1.0 "logsquared" 100 21 0.5279288750002706 0.5112680000002001 0.08685991699985607
1000 1.0 "logsquared" 100 22 0.5236938749999354 0.5320802080000249 0.09886741600030291
1000 1.0 "logsquared" 100 23 0.5190122500002872 0.48536562499975844 0.08982891599998766
1000 1.0 "logsquared" 100 24 0.520695374999832 0.5078350000003411 0.08791195799994966
1000 1.0 "logsquared" 100 25 0.5311631670001589 0.5186714999999822 0.0989625829997749
1000 1.0 "logsquared" 100 26 0.5338261669999156 0.5058907910001835 0.09020937500008586
1000 1.0 "logsquared" 100 27 0.5196759590003239 0.49112158400021144 0.07437712499995541
1000 1.0 "logsquared" 100 28 0.5207039169999916 0.46537762499974633 0.08893408299991279
1000 1.0 "logsquared" 100 29 0.5206242090002888 0.49597587500011286 0.07616374999997788
1000 1.0 "logsquared" 100 30 0.5415131669997209 0.5623345419999168 0.07918604099995719
1000 1.0 "half" 500 1 0.5197159999997893 0.5540188330001001 0.09899708400007512
1000 1.0 "half" 500 2 0.5193228749999435 0.5532492500001354 0.08040125000025
1000 1.0 "half" 500 3 0.5374150840002585 0.5634243330000572 0.08870533299977978
1000 1.0 "half" 500 4 0.5212404999997489 0.5525954999998248 0.07783987500033618
1000 1.0 "half" 500 5 0.5659586250003485 0.556796791999659 0.0828346660000534
1000 1.0 "half" 500 6 0.529227333000108 0.5661812919997828 0.07859674999963318
1000 1.0 "half" 500 7 0.5222518750001655 0.5455953330001648 0.07658649999984846
1000 1.0 "half" 500 8 0.5361087079995741 0.5617103330000646 0.08026958300024489
1000 1.0 "half" 500 9 0.5162321669999983 0.5481876250000823 0.09246708300042883
1000 1.0 "half" 500 10 0.5284818329996597 0.5515920000002552 0.08358270799999445
1000 1.0 "half" 500 11 0.5239196669999728 0.5472810830001436 0.0796914590000597
1000 1.0 "half" 500 12 0.5209784580001724 0.5622867080001015 0.08025045800013686
1000 1.0 "half" 500 13 0.5583873750001658 0.5829964159997871 0.0855504999999539
1000 1.0 "half" 500 14 0.5197570000000269 0.5519418750000114 0.07955866699967373
1000 1.0 "half" 500 15 0.5185179580003023 0.5545797919999131 0.07657816699975228
1000 1.0 "half" 500 16 0.5175398330002281 0.5838642920002712 0.09569733399985125
1000 1.0 "half" 500 17 0.5310461669996585 0.5477841249999074 0.07870854200018584
1000 1.0 "half" 500 18 0.5324224999999387 0.584415750000062 0.09059441699992021
1000 1.0 "half" 500 19 0.5247645839999677 0.5490402499999618 0.07783537499972226
1000 1.0 "half" 500 20 0.5244975000000522 0.5423807499996656 0.0899748339998041
1000 1.0 "half" 500 21 0.5528210839997882 0.5685282500003268 0.08036762500023542
1000 1.0 "half" 500 22 0.5343088750000788 0.5759541249999529 0.07930329200007691
1000 1.0 "half" 500 23 0.563666000000012 0.5659368330002508 0.09805987499976254
1000 1.0 "half" 500 24 0.5379518330000792 0.5560318750003717 0.08408074999988457
1000 1.0 "half" 500 25 0.5185033329998987 0.5411463330001425 0.07958441699975083
1000 1.0 "half" 500 26 0.5160707079999156 0.584079834000022 0.08295787499992002
1000 1.0 "half" 500 27 0.5728059170000961 0.5931597919998239 0.09200166599976001
1000 1.0 "half" 500 28 0.555935166999916 0.5614102079998702 0.07647220900025786
1000 1.0 "half" 500 29 0.5269882500001586 0.5757755839999845 0.09145074999969438
1000 1.0 "half" 500 30 0.560688250000112 0.5536229170002116 0.08663649999971312
